latitude,longitude,language
38.755915,29.7579755,und
51.3618975,-0.1815875,en
61.9750525,29.0345175,fi
48.110592,-1.1970725,fr
48.22012,16.379845500000002,de
52.4939665,-1.8906405,en
52.506701,13.4246065,de
54.7005575,25.253029499999997,en
36.7846825,-4.115941,en
47.019377,19.7703585,und
48.883012,12.573667500000001,de
52.404436,-4.0016169999999995,en
52.404436,-4.0016169999999995,en
51.9994545,4.3640875,nl
51.54296,0.1479,en
40.4777945,-3.7035075,es
51.4195815,-0.452501,en
52.73197,-1.3606825,und
36.2887385,-5.930218,es
51.5476445,-0.0601675,en
53.647392499999995,-1.811758,en
50.72094,-3.5148764999999997,en
38.73122,35.47873,tr
53.475303499999995,-2.3495665,und
39.228719,-3.976469,es
48.154878999999994,11.5417535,en
52.957956,-6.395315500000001,en
48.5693065,7.762207999999999,fr
52.2976445,-1.930983,en
57.739454,-4.200441,en
48.8588335,2.347003,fr
36.9199375,34.89752,tr
41.128566,37.2763535,tr
64.0637705,24.6625205,en
39.9676005,32.744717,tr
48.8637035,2.448988,fr
54.461087,17.028218,pl
52.211157,5.9699231,en
41.2229805,41.574436,tr
42.1970575,-8.771557,es
51.4970015,-3.1798,en
51.679597,5.7713295,nl
37.180409,-3.5979675,es
37.180409,-3.5979675,es
37.7721435,29.096246,tr
51.328624000000005,4.4549825,fr
50.855017,4.375468,fr
43.3270615,-3.407014,es
54.704151,20.472016,ru
55.85830249999999,-4.2417514999999995,und
39.8889765,32.8183815,tr
37.058257,27.363989,tr
36.5543975,-4.61312,en
53.4569525,-2.23348,en
44.989179,-0.183047,fr
40.648469,29.2659245,tr
47.530838,21.6602395,en
40.4777945,-3.7035075,es
47.377469000000005,8.5367615,de
52.305087,-0.7037825,en
41.2223025,-8.66218,pt
54.595869,-5.928413,en
52.481388,13.435,de
54.712677,-3.4916865,en
37.38319799999999,-5.923545000000001,es
52.2976445,-1.930983,en
41.8984165,12.5451455,it
41.2797535,1.9699475,ca
55.458,37.756,ja
50.957617,6.96747,de
36.811564,30.488072000000003,in
53.882628,-6.3434942,en
36.222733,36.17429,tr
36.222733,36.17429,tr
50.7926527,-3.1958678,en
51.489262999999994,-0.08816099999999999,en
53.475303499999995,-2.3495665,en
48.8588335,2.347003,en
41.545639,1.893817,en
55.6507365,12.110457,da
51.509804,-0.126945,en
53.4175,-1.48805556,en
53.23343,6.816206,en
47.458056,8.548056,und
52.518391,13.401251,en
41.597622,0.6432107,ca
49.84180882,24.03134286,bg
50.45086087,30.52457392,uk
53.697526499999995,-8.3498705,en
45.136547500000006,10.0260435,it
51.36215,1.1290525,en
64.883749,25.3776985,en
47.8049152,10.8868567,en
48.008889,-3.319444,fr
51.10732783,4.33562567,nl
37.7721435,29.096246,tr
54.595869,-5.928413,en
52.411913,-1.5186514999999998,en
57.1267,-2.9352,en
48.3071,38.029633,ru
51.661615,7.835974,pl
51.5141,-0.1094,en
59.934148,30.328698,ru
42.34010645,-7.86632528,in
52.4939665,-1.8906405,und
51.01941,-4.20415,en
54.595869,-5.928413,en
39.5924783,-0.4595046,en
50.742268,-1.852607,en
52.641483,1.2730815,ja
50.8313395,-0.390041,en
51.5141,-0.1094,en
51.4525875,-0.9025645,en
45.0728725,7.6757855,it
47.00902711,6.96510914,en
53.0793,8.80169,en
50.396200500000006,-4.063456499999999,en
49.051389,8.530556,de
50.8098005,19.1219235,pl
55.366897,37.517293,da
46.226715,2.2091190000000003,tr
43.31483303,-1.90246005,en
39.4648,-0.377,es
39.7483805,37.0181055,tr
42.34325,-7.9048465,es
52.469373,1.451143,en
52.4939665,-1.8906405,en
50.629517,6.931812,in
55.8209155,-4.172646,en
39.8889765,32.8183815,tr
55.939201,-4.755876000000001,en
48.7245965,9.1920645,en
54.1332455,-0.7947960000000001,en
51.44488024,-0.46974621,en
51.24060402,-1.13109291,en
52.447226,-1.7874955,en
43.2778715,-1.987711,es
51.4603395,-0.115406,en
37.0028265,35.28488,tr
41.548855,2.098367,es
50.1212355,8.636605500000002,de
52.592258,-2.1064075,en
51.9244575,4.2716075,nl
50.587909499999995,5.8694005,und
51.8156705,-0.815504,en
37.960887,23.703442,el
36.734427999999994,-4.2743649999999995,es
51.4405145,-0.306996,en
54.7515225,-6.457128,und
39.2203865,9.0958195,it
38.4654125,27.2521015,tr
51.316522,-0.5488355,en
51.537060999999994,-0.442361,und
54.4110584,-5.6650741,en
43.7807085,11.244817,it
40.319903499999995,-3.893226,und
41.8984165,12.5451455,it
53.8653115,-0.6679045,en
40.343728,40.815584,tr
42.043795,2.910469,ca
39.983758,-6.140562,und
53.78044718,-8.71508189,en
37.5501045,-3.6431695,es
41.9864908,2.0939983,en
52.2976445,-1.930983,en
37.9374775,40.1973355,und
50.72094,-3.5148764999999997,en
52.518391,13.401251,de
48.8588335,2.347003,fr
46.6650685,5.2259015,fr
52.4939665,-1.8906405,ar
55.7547875,37.427642500000005,und
53.72488,-0.4398715,en
40.4777945,-3.7035075,und
51.537060999999994,-0.442361,en
51.921945,5.772305,nl
54.9019095,-1.5255295,und
41.8984165,12.5451455,it
41.8984165,12.5451455,it
52.2328355,21.06179,pl
54.2751285,-0.4163795,en
47.27581787,7.89848139,de
52.417,-1.442,en
53.1630315,-3.14232,en
51.5348515,-2.3926225,en
38.619914,-0.0371165,und
51.714641,5.860504000000001,en
53.84127,-0.4250255,und
51.2621005,-2.1940685,en
36.89007,30.680889,tr
38.835554,-9.3605895,pt
53.354902499999994,-6.2476215,en
37.916841,-1.1177955,es
37.916841,-1.1177955,en
40.328899,-3.7695875,es
41.8984165,12.5451455,it
41.8984165,12.5451455,it
59.934148,30.328698,ru
59.934148,30.328698,ru
53.046747,6.130148,nl
53.046747,6.130148,nl
53.046747,6.130148,nl
53.046747,6.130148,nl
48.799782500000006,2.4922235,fr
48.799782500000006,2.4922235,fr
48.799782500000006,2.4922235,fr
48.799782500000006,2.4922235,en
48.799782500000006,2.4922235,fr
48.799782500000006,2.4922235,ca
48.799782500000006,2.4922235,fr
48.799782500000006,2.4922235,fr
45.337846,-1.096917,und
53.9092525,-9.4203375,en
51.537060999999994,-0.442361,und
51.537060999999994,-0.442361,und
51.537060999999994,-0.442361,en
57.739454,-4.200441,en
57.739454,-4.200441,en
55.85830249999999,-4.2417514999999995,en
51.560587,0.2105895,en
55.7547875,37.427642500000005,ru
40.7592495,30.381503,tr
53.3831645,-1.449612,und
53.3831645,-1.449612,und
53.3936705,-1.541816,en
53.3831645,-1.449612,und
53.3831645,-1.449612,und
53.3831645,-1.449612,en
36.6482645,29.161319,tr
51.358931,-0.092633,en
51.358931,-0.092633,en
53.4797735,-2.940835,en
51.29495239,0.45153654,en
51.29498291,0.45164959,en
51.8071275,-0.1923765,en
45.753497,7.016901,it
45.753497,7.016901,it
50.279329,1.6695535,fr
36.6509045,-4.6864645,es
36.6509045,-4.6864645,pt
36.6509045,-4.6864645,es
36.6509045,-4.6864645,es
44.5832765,10.852859,en
52.506701,13.4246065,de
51.500092,-0.148936,en
38.0702525,34.817105,tr
48.918011,2.293489,und
48.918011,2.293489,und
51.7454065,-2.231909,en
43.2994185,-3.0520794999999996,es
48.965957,2.6631340000000003,fr
48.965957,2.6631340000000003,fr
48.941317,2.6799204999999997,fr
48.965957,2.6631340000000003,fr
41.6916365,-0.9273325,es
41.6916365,-0.9273325,und
41.6916365,-0.9273325,es
41.6916365,-0.9273325,es
41.6916365,-0.9273325,und
52.231639,5.160553999999999,nl
51.5879015,-0.102162,en
40.6944555,-8.520166,und
37.288552,-5.7967405,es
43.9118285,17.6727535,und
45.112427,3.8567695,en
51.457877,-2.5853900000000003,en
51.4074535,5.373097,nl
41.2537965,31.6204355,tr
41.2537965,31.6204355,tr
53.35677813,-1.47663541,en
48.062748,7.275651,tr
54.8026635,-1.403879,en
52.7067915,-2.518152,en
36.868748,-2.373698,ro
52.2328355,21.06179,pl
59.934148,30.328698,ru
59.934148,30.328698,ru
48.9218135,2.2469289999999997,fr
40.9691995,39.7140255,tr
53.9662065,-1.0853245,en
39.5687,2.6509,es
37.8789,-4.7794,es
52.506701,13.4246065,de
52.506701,13.4246065,de
52.91553,-1.4707785,en
41.0783915,-8.561306,pt
41.0783915,-8.561306,pt
41.0783915,-8.561306,pt
55.7547875,37.427642500000005,ru
41.408924,31.8553895,tr
41.408924,31.8553895,tr
41.408924,31.8553895,tr
52.2204505,0.5115780000000001,en
52.5801345,-2.147965,en
38.441748,21.974534,hu
36.696484,-5.383452,es
37.993198500000005,-3.3096385,es
37.993198500000005,-3.3096385,es
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.970586,14.204636,pt
40.4777945,-3.7035075,es
38.8333005,-0.8837685,und
52.2895065,-0.603826,en
54.595869,-5.928413,en
55.859916,-4.0311015,en
38.0924345,-3.787259,und
48.382929,31.181446,uk
48.382929,31.181446,uk
48.382929,31.181446,uk
48.382929,31.181446,ru
48.382929,31.181446,uk
42.3196765,43.3664365,en
42.2979605,-8.712352500000001,es
51.5424365,-0.159403,ur
51.5424365,-0.159403,ur
51.5424365,-0.159403,ur
51.5424365,-0.159403,en
51.5424365,-0.159403,ur
57.739454,-4.200441,und
43.2943095,5.405274,fr
43.2943095,5.405274,fr
50.447559,-3.5456950000000003,en
52.684338999999994,-1.8192455,und
54.193422,-8.6450685,en
41.6916365,-0.9273325,es
41.6916365,-0.9273325,es
41.6916365,-0.9273325,es
41.6916365,-0.9273325,es
41.6916365,-0.9273325,es
52.674563500000005,-1.1621505,en
38.717166500000005,35.567907,tr
38.717166500000005,35.567907,tr
50.3353475,19.123818999999997,pl
51.302203,-0.9063925,en
38.236216,-0.6463220000000001,pt
38.236216,-0.6463220000000001,pt
36.960952,40.075106000000005,tr
36.960952,40.075106000000005,tr
59.9724055,10.721526,no
50.624583,5.5993425000000006,fr
51.0732,16.9704,pl
41.0879505,14.3582245,it
40.0225525,29.542972,tr
40.4777945,-3.7035075,es
53.801956,-1.56549,en
53.801956,-1.56549,en
55.9431955,-3.2030085,en
40.9440335,29.155461000000003,tr
53.717188,27.978099,ru
51.75428599999999,-1.2334335,en
55.9431955,-3.2030085,und
55.9431955,-3.2030085,en
40.8541125,14.243452,it
53.2498555,-1.4390975,en
53.2498555,-1.4390975,en
53.2498555,-1.4390975,en
53.2498555,-1.4390975,en
59.934148,30.328698,ru
54.65718,-5.732253,en
53.546065,-2.5159095,en
39.9831,33.9978495,tr
63.827709,20.5759385,sv
37.058257,27.363989,und
37.058257,27.363989,und
52.796791,-0.8380555,en
52.796791,-0.8380555,en
53.4569525,-2.23348,und
52.2328355,21.06179,pl
51.51146,-0.738308,en
51.51146,-0.738308,en
40.4462525,-3.989936,es
40.4462525,-3.989936,es
46.5847195,0.371571,fr
48.8588335,2.347003,en
51.3854455,-0.2527539999999999,en
51.5651955,-0.2631405,pt
51.5651955,-0.2631405,pt
39.973547499999995,-5.2284144999999995,und
39.973547499999995,-5.2284144999999995,und
39.973547499999995,-5.2284144999999995,es
39.973547499999995,-5.2284144999999995,es
39.973547499999995,-5.2284144999999995,es
39.973547499999995,-5.2284144999999995,es
36.764878,-4.424030999999999,es
52.015122,8.520513000000001,de
53.354902499999994,-6.2476215,en
52.5392095,-1.3761375,en
50.05958,14.4658755,und
50.05958,14.4658755,ru
53.470437,-2.0964384999999996,en
36.89007,30.680889,tr
36.89007,30.680889,tr
36.89007,30.680889,tr
51.457877,-2.5853900000000003,en
48.154878999999994,11.5417535,fr
52.386354,-1.749261,en
38.016324999999995,15.8310535,it
38.016324999999995,15.8310535,it
51.249951,-0.757645,en
40.8155345,0.448846,es
40.690248,30.2427085,tr
40.9118265,-4.1946175,es
53.4198785,-2.915427,en
53.8375875,-2.205252,en
53.647392499999995,-1.811758,en
52.4939665,-1.8906405,en
48.918011,2.293489,und
48.918011,2.293489,fr
37.459003,-3.944971,es
61.4712615,24.429752,fi
61.4712615,24.429752,fi
52.514873,-2.0093330000000003,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
51.4970015,-3.1798,en
53.407383,-1.504312,en
51.5879015,-0.102162,en
48.15757751,15.94212322,de
52.381905,13.1199934,de
52.381905,13.1199934,de
52.381905,13.1199934,en
45.4443665,11.000453,it
45.0536305,39.0332435,ru
45.0536305,39.0332435,ru
45.0536305,39.0332435,ru
45.0536305,39.0332435,und
45.0536305,39.0332435,ru
45.0536305,39.0332435,ru
45.0536305,39.0332435,ru
49.16238,14.9930675,cs
46.1959995,6.9900424999999995,en
46.1959995,6.9900424999999995,en
50.8313395,-0.390041,en
50.8313395,-0.390041,en
50.8313395,-0.390041,en
52.354728,4.9040535,en
54.595869,-5.928413,en
54.595869,-5.928413,und
41.392657,2.1412275000000003,es
43.509797,-5.6919445,es
51.8963135,-2.0877745,en
51.8963135,-2.0877745,en
52.2430665,0.1608175,en
52.2430665,0.1608175,en
40.4777945,-3.7035075,es
52.2328355,21.06179,pl
56.966306,-2.219349,en
56.966306,-2.219349,en
54.9210315,-7.866291,en
48.3546035,10.861463,de
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
51.358931,-0.092633,en
51.358931,-0.092633,hi
54.9589555,-1.71018,en
52.324019,20.90192,pl
52.32431202,20.90143731,pl
52.32357501,20.90033208,en
56.003504,-3.780069,en
51.6452755,-0.0991635,en
51.6452755,-0.0991635,en
52.592258,-2.1064075,en
52.592258,-2.1064075,en
40.6565935,-4.634938,und
40.6565935,-4.634938,und
40.6565935,-4.634938,und
40.6565935,-4.634938,und
40.6565935,-4.634938,und
51.127232,16.9913095,pl
51.570425,0.4571355,en
47.2381615,-1.5607395,und
52.763546,1.114694,en
55.85830249999999,-4.2417514999999995,en
40.4777945,-3.7035075,es
38.8582775,-8.979993,ro
50.926766,5.805977,nl
50.926766,5.805977,nl
53.354902499999994,-6.2476215,en
51.3711545,0.5824535,en
51.3711545,0.5824535,en
51.3711545,0.5824535,en
51.3711545,0.5824535,en
44.4663285,16.4688705,uk
52.4996025,4.972508,nl
52.4996025,4.972508,nl
37.062044,37.387009000000006,tr
51.4970015,-3.1798,en
45.7011555,4.8805795,fr
45.757821500000006,4.835099,fr
45.720007,4.880179,fr
43.59419805,39.7206664,ru
59.928797,10.505899,en
55.1432165,14.920887,und
41.162054500000004,1.3542175,ca
39.580582,-9.042861,pt
50.845375,-1.773392,und
50.845375,-1.773392,en
50.9213275,-1.396467,en
37.110971500000005,35.470028,tr
51.5476445,-0.0601675,und
51.5476445,-0.0601675,en
51.5476445,-0.0601675,en
41.392657,2.1412275000000003,ca
48.22012,16.379845500000002,tl
53.354902499999994,-6.2476215,und
51.2128565,-1.4949325,en
45.565475,6.764355,lt
45.565475,6.764355,und
45.565475,6.764355,fr
45.565475,6.764355,fr
45.565475,6.764355,fr
45.565475,6.764355,fr
45.565475,6.764355,fr
53.2735025,-6.399521,en
51.3854455,-0.2527539999999999,en
51.3854455,-0.2527539999999999,en
51.3854455,-0.2527539999999999,en
51.3854455,-0.2527539999999999,en
48.870659,2.310181,zh
52.997767999999994,-7.332834,en
52.997767999999994,-7.332834,en
52.997767999999994,-7.332834,en
52.997767999999994,-7.332834,en
52.997767999999994,-7.332834,en
52.997767999999994,-7.332834,und
45.859628,3.339262,und
51.142153,0.2515055,en
59.211023999999995,18.3211855,sv
51.1152965,1.1615129999999998,en
40.4777945,-3.7035075,es
40.4777945,-3.7035075,es
40.4777945,-3.7035075,es
52.2976445,-1.930983,en
52.2976445,-1.930983,en
41.078444,28.2568835,und
51.500092,-0.148936,in
51.500092,-0.148936,in
51.500092,-0.148936,tl
51.500092,-0.148936,in
39.9141855,32.6638765,tr
39.9141855,32.6638765,tr
39.9141855,32.6638765,tr
39.9141855,32.6638765,tr
39.9141855,32.6638765,tr
39.9141855,32.6638765,tr
51.4603395,-0.115406,en
51.4603395,-0.115406,en
51.4603395,-0.115406,en
38.8157525,27.0219795,tr
38.8157525,27.0219795,tr
38.8157525,27.0219795,tr
52.9449325,12.8226435,de
52.506701,13.4246065,de
52.506701,13.4246065,de
53.3831645,-1.449612,en
53.3831645,-1.449612,en
39.8889765,32.8183815,tr
54.591649,-5.7945875,en
48.55423,7.684156,fr
48.55423,7.684156,fr
52.895977,-0.916107,en
52.895977,-0.916107,en
52.895977,-0.916107,en
43.000213,-4.1360790000000005,it
43.000213,-4.1360790000000005,en
43.000213,-4.1360790000000005,en
43.000213,-4.1360790000000005,es
43.000213,-4.1360790000000005,es
43.000213,-4.1360790000000005,en
43.000213,-4.1360790000000005,pt
43.000213,-4.1360790000000005,en
43.000213,-4.1360790000000005,en
44.836092,20.388116,und
44.836092,20.388116,en
44.836092,20.388116,und
37.5202635,42.4584795,tr
37.5202635,42.4584795,tr
52.3959175,-0.7156245,en
51.5143,-0.05554,en
52.1887,0.98343,en
51.4705,-2.42621,en
51.464196,-1.021132,en
50.888455,-1.303656,en
51.3791,-0.217357,en
52.4068,-1.51969,it
51.3791,-0.217357,en
59.3178,18.0501,nl
51.3791,-0.217357,en
51.3791,-0.217357,en
51.0897265,-0.7201345,und
39.508797,-0.4123415,is
41.7805305,3.014099,es
40.64644,37.3689025,tr
36.222733,36.17429,tr
56.0119155,-3.8027855,en
48.4596865,7.1631935,fr
51.514752,-0.29742999999999997,en
51.514752,-0.29742999999999997,en
50.6561655,17.93056,und
52.5260565,-2.2038685,en
39.04503,27.3844365,tr
44.836092,20.388116,es
44.836092,20.388116,und
44.836092,20.388116,et
52.192711,4.756092499999999,nl
53.3831645,-1.449612,en
53.3831645,-1.449612,en
53.3831645,-1.449612,en
53.470437,-2.0964384999999996,en
53.195466,6.290709,nl
51.884504,-2.1855095,en
44.5343165,8.9991705,it
38.7292675,35.4584485,tr
51.69808,-0.73563,en
45.29018,19.830623,und
50.9213275,-1.396467,es
50.9213275,-1.396467,en
50.9213275,-1.396467,en
59.9724055,10.721526,no
42.725232,25.4817455,ru
38.325113,26.683824,tr
52.600311000000005,39.600198,ru
52.600311000000005,39.600198,ru
52.600311000000005,39.600198,ru
52.600311000000005,39.600198,ru
51.47876131,-2.53030281,en
51.5469265,-0.1091815,en
53.0644035,-2.5142575000000003,es
53.0644035,-2.5142575000000003,en
53.0644035,-2.5142575000000003,en
52.9449325,12.8226435,de
55.9535795,25.5544185,lt
51.464686,-0.0706035,en
53.40597588,-2.98068523,en
40.365442,-8.66365,pt
50.9213275,-1.396467,en
41.6916365,-0.9273325,es
52.405847,-0.079026,en
56.107648,-3.933591,en
52.1148355,5.262721,nl
48.8588335,2.347003,en
40.201503,26.271276,tr
51.30958,-2.9490689999999997,en
52.318048,-0.0949255,en
36.764878,-4.424030999999999,es
41.548855,2.098367,ca
41.548855,2.098367,ca
41.548855,2.098367,pt
52.400882,0.261901,en
51.390063,-0.278464,und
48.7980125,2.309315,pl
48.7980125,2.309315,pl
51.548449,-0.060489,de
48.7455985,11.20463,de
48.7455985,11.20463,de
51.396316,0.181115,en
54.8377905,-1.348041,tl
51.684379,-0.3199295,en
42.990628,-7.5706305,es
42.990628,-7.5706305,es
53.504751,-1.441646,und
53.504751,-1.441646,en
52.5888515,-2.2635525000000003,en
41.254923,1.8497915,es
41.254923,1.8497915,es
45.489143,8.720602,it
39.5631145,-9.0077535,pt
39.5631145,-9.0077535,es
43.46464,-3.826149,es
40.9425685,16.9269855,it
36.89007,30.680889,tr
36.89007,30.680889,tr
41.1939285,36.7260815,tr
41.1939285,36.7260815,tr
41.1939285,36.7260815,und
50.840332,-0.130356,en
48.22012,16.379845500000002,fi
51.3854455,-0.2527539999999999,fr
51.3854455,-0.2527539999999999,pl
51.3854455,-0.2527539999999999,pl
48.93537,2.3230475,und
52.479195,4.635976,nl
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,und
53.4198785,-2.915427,de
53.4198785,-2.915427,en
53.4198785,-2.915427,und
53.4198785,-2.915427,en
53.4198785,-2.915427,und
53.4198785,-2.915427,und
53.4198785,-2.915427,en
51.5244505,-2.5650225,und
54.8992425,-1.385366,en
54.8992425,-1.385366,en
43.2943095,5.405274,fr
53.613651,-0.182691,en
55.7547875,37.427642500000005,ru
51.6452755,-0.0991635,en
48.0143015,-0.1946135,fr
44.4663285,16.4688705,und
44.4663285,16.4688705,sl
53.4569525,-2.23348,en
53.4569525,-2.23348,en
43.762614,20.2794735,und
37.9374775,40.1973355,tr
57.739454,-4.200441,en
48.6887,6.1763,fr
37.0028265,35.28488,tr
36.868748,-2.373698,es
53.84127,-0.4250255,en
53.84127,-0.4250255,en
53.84127,-0.4250255,en
55.958047,-2.9789934999999996,en
51.260733,3.2221635,nl
51.260733,3.2221635,nl
51.260733,3.2221635,fr
51.260733,3.2221635,nl
51.260733,3.2221635,nl
53.4198785,-2.915427,und
53.4198785,-2.915427,und
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
53.4198785,-2.915427,en
39.47595,-0.41687,es
61.6445555,29.690202999999997,fi
52.447226,-1.7874955,en
51.5424365,-0.159403,pt
52.4895185,21.271296,en
51.6836935,3.907344,es
52.0514875,-0.023097,en
50.2609205,3.3295570000000003,et
45.0107235,7.5565045,it
59.934148,30.328698,ru
38.664602,29.4044435,tr
51.3796495,-2.366933,en
51.8471655,4.636678,en
52.796791,-0.8380555,und
51.6452755,-0.0991635,en
51.6452755,-0.0991635,en
51.6452755,-0.0991635,und
51.4864855,0.317777,en
37.8476005,-4.674251,und
48.22012,16.379845500000002,de
48.22012,16.379845500000002,und
48.22012,16.379845500000002,und
50.983576,7.995459,de
50.983576,7.995459,de
50.983576,7.995459,de
43.22321,-8.0196755,pt
43.22321,-8.0196755,es
52.337291,5.779923,nl
59.934148,30.328698,ru
45.461345,9.1593365,it
37.38319799999999,-5.923545000000001,en
40.4777945,-3.7035075,es
52.4939665,-1.8906405,en
52.4939665,-1.8906405,en
52.4939665,-1.8906405,en
52.685574,13.567969,en
53.801956,-1.56549,en
50.5280985,-3.6081815,en
52.200974,0.135916,en
52.544789,13.367972,de
46.204758,6.1430255,tl
51.3618975,-0.1815875,in
50.974746,0.6815215,und
52.804158,-2.104833,en
41.8984165,12.5451455,it
53.4198785,-2.915427,en
39.634201,27.847736,tr
52.381068,-2.250699,en
51.142153,0.2515055,en
45.461345,9.1593365,it
54.917531,-1.4344035,en
54.917531,-1.4344035,en
54.917531,-1.4344035,en
54.917531,-1.4344035,en
37.0847845,39.213835,tr
47.5159085,7.6933215,ta
47.5159085,7.6933215,ta
47.5159085,7.6933215,und
52.08419,5.0827670000000005,nl
39.503820000000005,-0.4879585,es
50.97037,0.2197785,en
50.97037,0.2197785,und
50.97037,0.2197785,en
50.97037,0.2197785,en
52.0571135,1.161663,en
40.155442,34.9037365,tr
51.524835499999995,-0.17311500000000002,ar
53.415257,-2.8516565,en
53.415257,-2.8516565,en
53.415257,-2.8516565,en
53.415257,-2.8516565,en
50.671493,4.0374455000000005,fr
52.84709,-2.298134,en
50.883255,-2.79208,en
39.8889765,32.8183815,tr
52.092734,4.4140335,nl
42.593647,-5.5825375,es
55.8308185,37.2596355,ru
55.8308185,37.2596355,ru
48.8588335,2.347003,fr
51.8325765,7.075639,en
51.8325765,7.075639,de
51.8325765,7.075639,en
51.18004,-1.690604,en
42.90312,10.830817,und
38.279987,31.913055,tr
52.200974,0.135916,pl
51.514752,-0.29742999999999997,en
51.514752,-0.29742999999999997,en
51.514752,-0.29742999999999997,en
51.5879015,-0.102162,en
41.63949585,-0.90701525,es
53.9318445,-1.2074825,en
48.382929,31.181446,ru
48.382929,31.181446,ru
48.382929,31.181446,ru
48.382929,31.181446,ru
51.404908,-1.2548425,en
51.404908,-1.2548425,en
51.404908,-1.2548425,en
52.200974,0.135916,en
52.200974,0.135916,in
42.815737,-1.6496005,es
55.7547875,37.427642500000005,en
55.7547875,37.427642500000005,ru
40.4777945,-3.7035075,und
40.4777945,-3.7035075,es
51.730746499999995,-2.1633275,en
51.730746499999995,-2.1633275,en
50.685254,-2.1252649999999997,en
41.6916365,-0.9273325,es
41.582976,2.006363,es
41.582976,2.006363,es
41.582976,2.006363,es
40.889091,37.8607695,tr
40.889091,37.8607695,tr
40.889091,37.8607695,tr
51.5879015,-0.102162,pt
53.0193965,-2.1540125000000003,en
53.0193965,-2.1540125000000003,en
51.5730085,-1.7856895,en
52.506701,13.4246065,und
52.506701,13.4246065,de
44.158548499999995,3.06654,fr
44.158548499999995,3.06654,fr
49.2820215,1.0239375000000002,fr
53.494598,-6.235720000000001,en
56.036226,12.5064935,da
56.036226,12.5064935,da
59.23973049999999,15.2851415,sv
59.23973049999999,15.2851415,sv
53.4651635,-1.4796525,en
53.4651635,-1.4796525,en
54.595869,-5.928413,en
39.7868135,30.4946315,tr
44.0072445,20.832646500000003,und
50.840918,-0.7874559999999999,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
53.382031999999995,-2.473425,en
51.3253635,3.5352715000000003,nl
43.4834645,13.4489445,und
43.4834645,13.4489445,it
43.4834645,13.4489445,tl
51.584990000000005,0.07886299999999999,en
52.766709,-1.2239520000000002,en
52.766709,-1.2239520000000002,en
54.9023315,-2.9402835,en
54.9023315,-2.9402835,en
65.691135,22.2299115,en
53.470437,-2.0964384999999996,en
53.470437,-2.0964384999999996,en
53.470437,-2.0964384999999996,en
50.8350195,4.0956980000000005,en
47.4812305,19.129828,ru
53.3831645,-1.449612,en
52.633675999999994,5.0701195000000006,nl
52.633675999999994,5.0701195000000006,nl
53.362693,-3.0394275,en
37.3448595,-4.352879,es
51.9051825,-1.15006,en
55.618254,37.380889,ru
55.618254,37.380889,ru
40.4,-3.68333,es
51.408120499999995,-0.8415085,en
51.408120499999995,-0.8415085,en
51.408120499999995,-0.8415085,en
51.711195,-0.1265585,en
49.4770175,8.7039395,sv
51.1776,6.4422,de
40.0855235,29.5091185,tr
64.0637705,24.6625205,fi
50.453543,-4.4711134999999995,und
38.72896,0.10436,es
51.9431215,-2.058754,en
51.9431215,-2.058754,en
51.39432,0.02629899999999999,en
52.5260565,-2.2038685,en
52.6251295,1.2232645,en
51.514752,-0.29742999999999997,zh
52.5684865,-7.2938105,en
45.271831,4.888948,und
52.4939665,-1.8906405,en
52.4939665,-1.8906405,en
48.957724,2.386731,fr
50.72094,-3.5148764999999997,und
52.3271325,5.967792,nl
57.160556,-2.1270405,en
40.45962299999999,39.492292,tr
40.45962299999999,39.492292,tr
40.45962299999999,39.492292,tr
59.9724055,10.721526,ar
59.9724055,10.721526,en
59.9724055,10.721526,ar
51.36215,1.1290525,en
51.36215,1.1290525,en
48.8601865,9.3603485,en
48.8601865,9.3603485,und
48.8601865,9.3603485,und
53.470437,-2.0964384999999996,en
52.648832,-1.242264,en
51.6452755,-0.0991635,en
51.5334835,-2.576214,es
54.461087,17.028218,pl
38.205592499999995,-7.920078,pt
38.205592499999995,-7.920078,pt
55.1314185,-1.7396195,et
47.911911,7.2095505,fr
43.444296,-1.497494,ja
